product_id,image_id
6241,87764
6241,146458
6241,88711
6242,109570
6242,148088
6242,90568
6243,109684
6244,108444
6244,89716
6245,147470
6245,145859
6245,90762
6245,109622
6245,87051
6246,84636
6246,109533
6246,86798
6246,147997
6247,85499
6247,148313
6248,147968
6248,89400
6248,108755
6248,145611
6249,85431
6249,147329
6249,149521
6249,150157
6249,88514
6249,86034
6249,146906
6250,88242
6250,111167
6250,87479
6250,148516
6250,109976
6251,110990
6252,110959
6252,88500
6252,87047
6252,87584
6252,150261
6252,87737
6253,147139
6254,87557
6254,90822
6254,111059
6254,85663
6254,86913
6255,90706
6255,86542
6255,84704
6255,147161
6255,147192
6255,87698
6255,147255
6256,90810
6256,110908
6256,84973
6257,88554
6257,145871
6257,149610
6258,148503
6258,88544
6258,86153
6258,147273
6258,149609
6259,149185
6259,109434
6259,87666
6259,86780
6259,146222
6259,85329
6260,90125
6260,147445
6260,148290
6261,146940
6261,85067
6261,89905
6261,89386
6261,86316
6261,109453
6261,86451
6262,84644
6263,111260
6263,88732
6263,147676
6263,149591
6264,147239
6264,109742
6264,109540
6264,89585
6264,90120
6264,86374
6264,148316
6265,148369
6265,109385
6265,86302
6265,110005
6266,85407
6267,148886
6267,87063
6267,85070
6267,85489
6267,89860
6267,149334
6267,145405
6268,109742
6268,86329
6269,147253
6269,148356
6269,89661
6269,111365
6269,147141
6269,149454
6270,147692
6270,88002
6270,89857
6271,85368
6271,90173
6271,85865
6272,111031
6272,150280
6272,145699
6272,145753
6272,149101
6272,147689
6272,90839
6273,90313
6274,146130
6275,90615
6275,147156
6275,87970
6276,86906
6277,108610
6277,89403
6277,148731
6277,148902
6277,87220
6278,147754
6278,150369
6278,85499
6278,110950
6278,88985
6278,87141
6279,149578
6279,145566
6279,89684
6279,85725
6279,111146
6279,89420
6279,86191
6280,85834
6280,84659
6280,109868
6280,89152
6281,145308
6282,108285
6282,108476
6282,86406
6282,87869
6282,145243
6282,108782
6282,145463
6283,85234
6283,89523
6283,147651
6283,148717
6284,90720
6284,87177
6284,110833
6284,108642
6285,85020
6285,146603
6285,86936
6285,111026
6286,86057
6286,90937
6286,146478
6287,108460
6287,90832
6287,88550
6287,109451
6288,146269
6288,87051
6289,86685
6289,85810
6289,87058
6289,88424
6289,89117
6289,86245
6290,89674
6290,90618
6290,108214
6290,84695
6291,84666
6291,87784
6291,87377
6291,110858
6291,89620
6292,85465
6292,110895
6293,87380
6293,85643
6294,148764
6295,85561
6296,146728
6296,147475
6296,147983
6296,85504
6296,85211
6296,89450
6296,147495
6297,84606
6297,90843
6298,89484
6298,147374
6299,87932
6299,147143
6299,88543
6299,84605
6299,87052
6299,109379
6300,149497
6301,89141
6301,108308
6301,145331
6301,86010
6301,88160
6302,90249
6302,89563
6302,88365
6302,109739
6302,89899
6303,84649
6303,149428
6303,90844
6304,85357
6304,150146
6304,108353
6304,84640
6305,109663
6305,86923
6305,147591
6305,84842
6305,88868
6305,89859
6305,146216
6306,147622
6307,147377
6307,147073
6307,85606
6307,148148
6307,149056
6307,109579
6307,88535
6308,108335
6308,86243
6308,86550
6309,146347
6309,146250
6309,89079
6309,90899
6309,149334
6310,108263
6311,87431
6311,108792
6311,89194
6312,84473
6312,90677
6312,148844
6312,89002
6312,90314
6312,149729
6313,84646
6314,148875
6315,147286
6315,89728
6316,148237
6316,145691
6316,109795
6316,145243
6317,146358
6317,147325
6318,85449
6319,88674
6319,111338
6320,89173
6320,90534
6320,110890
6320,147066
6321,88476
6321,109793
6322,149432
6322,89352
6322,111225
6323,110704
6324,84953
6324,87085
6324,88808
6325,90645
6325,87483
6325,87131
6325,149167
6326,146252
6326,147453
6327,149639
6328,90615
6328,90479
6328,89726
6328,110886
6328,88839
6328,111263
6328,148533
6329,85953
6329,85770
6329,147933
6329,111263
6329,146836
6330,87828
6330,89215
6330,147152
6330,146615
6330,108488
6331,86646
6331,87306
6331,86656
6331,146385
6331,149204
6331,88865
6332,111202
6332,90921
6332,111199
6332,145589
6332,148130
6333,90252
6334,108428
6334,86526
6334,84820
6335,148050
6335,148822
6336,145399
6336,149682
6336,148849
6336,147117
6337,146029
6337,90874
6337,88008
6337,90700
6338,108287
6339,86994
6339,108588
6340,90586
6340,148698
6340,88297
6341,150162
6341,88616
6341,145789
6341,148662
6342,149724
6342,145905
6342,108265
6343,84468
6343,88034
6343,148197
6343,89509
6344,90899
6344,148974
6345,85038
6345,147384
6345,88680
6345,145869
6345,111147
6346,86079
6346,87837
6346,88277
6346,109530
6346,108511
6347,111327
6347,108652
6347,86379
6347,148219
6347,87981
6347,148185
6347,149342
6348,148885
6348,147927
6348,87048
6348,111064
6348,90921
6348,148323
6349,147194
6349,86754
6349,89482
6350,89144
6350,88296
6350,86252
6350,145939
6350,86584
6351,149433
6351,90833
6352,89874
6353,109984
6354,87001
6354,86865
6354,87691
6354,147422
6355,149508
6355,88193
6355,149400
6355,89644
6355,84975
6355,148013
6355,146032
6356,145653
6357,147997
6357,86774
6357,146327
6357,145445
6357,149186
6357,146417
6357,86900
6358,86763
6358,87650
6358,145371
6358,90473
6358,108153
6358,147264
6358,110845
6359,85409
6359,90945
6359,148807
6359,108333
6359,90786
6359,109423
6359,108478
6360,87013
6360,89482
6361,90719
6361,85982
6361,88394
6361,87683
6362,111292
6362,148464
6363,85583
6363,111083
6363,147051
6363,89072
6363,86079
6363,85649
6364,109735
6364,149513
6364,148993
6364,146051
6364,84718
6364,90867
6365,149009
6365,148369
6365,87460
6366,84886
6366,90472
6367,90858
6368,147225
6369,148840
6369,147708
6369,84497
6370,87917
6371,147213
6371,145305
6371,147374
6372,146126
6373,85659
6373,88726
6373,90674
6373,108386
6373,87394
6374,90401
6375,86974
6375,145345
6375,109518
6375,85890
6375,87636
6375,148758
6376,145960
6376,90887
6376,110788
6377,111175
6377,109341
6377,109390
6377,149012
6377,111317
6378,147620
6379,86438
6379,88518
6379,145705
6379,109508
6379,89584
6379,149428
6380,110796
6380,108580
6380,109603
6380,88966
6380,149527
6381,108433
6381,85657
6381,149732
6381,85942
6381,148725
6381,87026
6382,145850
6382,109626
6382,85713
6383,149377
6383,147428
6383,85651
6383,145380
6383,147522
6383,88933
6384,90598
6385,145859
6385,90508
6386,109367
6386,147756
6386,90804
6386,111115
6386,109742
6386,89135
6386,87315
6387,88875
6387,88604
6388,90581
6388,146419
6388,89165
6388,108451
6388,84523
6388,90738
6389,87653
6389,109686
6389,89952
6389,85608
6390,146853
6390,146356
6390,85613
6390,148948
6390,89048
6390,148633
6391,145625
6391,86870
6391,84464
6391,110764
6391,90549
6392,148343
6393,87535
6394,85692
6394,147014
6395,109843
6395,85338
6395,146550
6395,146140
6395,88412
6396,108721
6396,86649
6396,90913
6396,89002
6396,147128
6396,149137
6397,85662
6397,146649
6397,85327
6398,87193
6398,84894
6399,87858
6399,148691
6399,148904
6399,146183
6399,89825
6399,111366
6399,86898
6400,111310
6400,85055
6400,108663
6400,87885
6400,86234
6400,84510
6400,146869
6401,147427
6401,87756
6401,86848
6401,148898
6402,87260
6402,145761
6402,108711
6402,146961
6402,111333
6402,146997
6403,90170
6403,148912
6403,88716
6404,149474
6404,147766
6404,86131
6404,146538
6404,89710
6405,109595
6405,86617
6405,88946
6405,148932
6405,150209
6406,150246
6406,85546
6406,89111
6406,84633
6406,88898
6406,108394
6407,88883
6407,149618
6407,148133
6407,90839
6407,148592
6407,146768
6407,145667
6408,109459
6408,110796
6408,111236
6408,147240
6408,89292
6408,89580
6408,87503
6409,148837
6409,88728
6409,147308
6409,85518
6409,110853
6409,85227
6410,88255
6411,86779
6412,88099
6412,88354
6413,147759
6414,86704
6414,108681
6414,150298
6414,148595
6414,85156
6415,89939
6415,90679
6415,146297
6415,148865
6415,145264
6416,87458
6416,87050
6416,88080
6416,145836
6416,108438
6416,146646
6416,147776
6417,111087
6417,147483
6417,108215
6417,84822
6417,85497
6417,89253
6418,86863
6418,108480
6418,90364
6418,84930
6418,149573
6418,90447
6419,87130
6420,86979
6420,85064
6421,85247
6421,148156
6421,148533
6421,146608
6421,90768
6421,86795
6422,109945
6422,87322
6422,85166
6422,108746
6422,146256
6422,85499
6423,147904
6423,87878
6423,147669
6423,89600
6424,84869
6424,148442
6424,90259
6424,148065
6424,87793
6424,90241
6424,86488
6425,148019
6425,146407
6425,89199
6426,111198
6426,148221
6427,149450
6427,147054
6427,89193
6428,89577
6429,88306
6429,90856
6429,145326
6429,147480
6429,149355
6429,146244
6429,108786
6430,87852
6430,88434
6430,86284
6430,85714
6430,89951
6430,108412
6431,85368
6431,147539
6431,86396
6431,84844
6432,87691
6432,108198
6432,86062
6432,150179
6432,89430
6433,148984
6433,146278
6433,149666
6433,90923
6434,149141
6434,148224
6434,85502
6434,149556
6434,87346
6434,148135
6435,89754
6435,146670
6435,146806
6435,84844
6435,145769
6436,146833
6436,149522
6436,147860
6436,145236
6437,147628
6437,88590
6437,89644
6437,87613
6437,146822
6438,89841
6438,147956
6439,87960
6439,150266
6439,85118
6439,90799
6439,109621
6439,85758
6439,148338
6440,87904
6441,90382
6441,109648
6441,146542
6442,149246
6442,86185
6442,87117
6442,145263
6443,85355
6443,147798
6443,84548
6443,146045
6444,88963
6444,108343
6444,109378
6444,90439
6444,88499
6445,88641
6445,85912
6445,145705
6445,145358
6446,108192
6446,87203
6446,146348
6446,85592
6446,111363
6447,89878
6448,89735
6449,148083
6449,89334
6449,148569
6450,90071
6450,147196
6451,111203
6451,85914
6451,146346
6452,145559
6452,146299
6452,148163
6453,90236
6453,146011
6453,148087
6453,89576
6453,148533
6453,145658
6454,149439
6454,108212
6454,89706
6454,146561
6454,108631
6454,86277
6454,84573
6455,146800
6455,108754
6455,108236
6455,148745
6455,147867
6455,89558
6456,149287
6456,109611
6457,85623
6457,148897
6457,146349
6457,109692
6457,111322
6458,88391
6458,86343
6458,145787
6458,88097
6458,84830
6458,145711
6459,86017
6459,149578
6459,85622
6459,86218
6459,85055
6460,146807
6460,88946
6461,87000
6461,90142
6461,145225
6461,146935
6461,87924
6461,149565
6461,147550
6462,88753
6462,85737
6462,109749
6462,146621
6462,147890
6463,148240
6463,147463
6463,85666
6463,86655
6464,90511
6464,88576
6464,111307
6464,89768
6464,109636
6464,87399
6464,111259
6465,145840
6465,89917
6465,85680
6465,86787
6466,145548
6466,145785
6466,90847
6466,146478
6466,90885
6466,108370
6466,147510
6467,88205
6467,149558
6468,109743
6468,89128
6468,110717
6468,87946
6468,149620
6468,146665
6469,89904
6469,146085
6469,85730
6470,147088
6470,87191
6470,109357
6470,148645
6470,149595
6471,145250
6471,88505
6471,109432
6471,147481
6471,87662
6471,90193
6472,86293
6472,111161
6472,89354
6472,86636
6472,84704
6473,90914
6473,148972
6473,84473
6473,148235
6474,88007
6475,88322
6475,146575
6475,89004
6475,85426
6475,108719
6475,148743
6476,89511
6476,88127
6476,145936
6476,148554
6477,88293
6477,148491
6478,146005
6478,89267
6478,108797
6478,145955
6478,87633
6479,88961
6479,84972
6479,89303
6479,147552
6480,87132
6480,149110
6481,145443
6481,149172
6482,86472
6482,84832
6482,108153
6483,145906
6483,111022
6483,85448
6483,84942
6484,111301
6484,145997
6484,110015
6484,90879
6484,110921
6484,88602
6484,148056
6485,84782
6485,147467
6485,89041
6485,111376
6485,109820
6486,108484
6486,88707
6486,150180
6486,88246
6486,145556
6486,145872
6486,85674
6487,148455
6487,87840
6487,150166
6487,89265
6487,84781
6487,88325
6488,109810
6488,90211
6488,90894
6488,146755
6488,86522
6488,111014
6488,85167
6489,86585
6489,108559
6489,111085
6489,110792
6490,86465
6491,89781
6491,84512
6491,85814
6491,85229
6491,108330
6491,88216
6492,148714
6492,88855
6492,109405
6492,148311
6492,85018
6492,85921
6493,148748
6493,146850
6493,146535
6493,86242
6493,149574
6494,145899
6494,85253
6494,87861
6495,86184
6495,146776
6495,87425
6495,90723
6495,109487
6495,84794
6495,147308
6496,109769
6496,89919
6497,86366
6497,146160
6497,150242
6497,111104
6498,146107
6498,147045
6499,146061
6499,90447
6499,148624
6499,110950
6500,89556
6500,85537
6500,90263
6500,109379
6500,147746
6500,90780
6500,148928
6501,84902
6502,89359
6502,88759
6502,87565
6502,145987
6502,85358
6503,87813
6503,147507
6504,111070
6504,88692
6504,90337
6504,86440
6504,149403
6505,84913
6505,149548
6505,147098
6506,108437
6507,148242
6507,89103
6507,110902
6507,86258
6508,84758
6508,110736
6509,88959
6509,88123
6509,88012
6509,146686
6510,88220
6510,111377
6511,148260
6512,84427
6512,88268
6512,84946
6512,146972
6512,89287
6512,148265
6512,88198
6513,86990
6514,90826
6514,146108
6514,86526
6514,87867
6515,110695
6515,108607
6515,110897
6515,88991
6516,86421
6517,90185
6517,111229
6517,90195
6517,145893
6517,85825
6517,90096
6517,110747
6518,147070
6518,108488
6518,86779
6518,90932
6518,86768
6518,108519
6518,87514
6519,89824
6520,85102
6520,87639
6520,84779
6521,84732
6521,84991
6521,87536
6521,145226
6521,86221
6521,89447
6521,86493
6522,85717
6522,146991
6522,87618
6523,87169
6524,85517
6524,146402
6524,89243
6524,88599
6524,88572
6524,108508
6525,85703
6525,85753
6525,85494
6525,150172
6525,85913
6526,86555
6527,146620
6528,87968
6529,88696
6529,146648
6530,109484
6530,87515
6530,148489
6530,84543
6530,147102
6531,90954
6532,149614
6532,88229
6532,87143
6532,150200
6533,86613
6533,87214
6533,90449
6534,148044
6534,90490
6535,90626
6535,147416
6535,89986
6535,88503
6535,88057
6535,86606
6536,85342
6536,88499
6536,146643
6536,149610
6536,88104
6537,111075
6537,108345
6537,146063
6538,88447
6538,149292
6538,108534
6539,148758
6540,148287
6540,109698
6540,108203
6541,108228
6541,90173
6541,148842
6541,149187
6541,90139
6541,86325
6541,145684
6542,147603
6542,89507
6543,85894
6543,87142
6543,86937
6543,90144
6543,148168
6543,108485
6543,149132
6544,146097
6545,150148
6545,147875
6545,146049
6545,108612
6545,148866
6545,87967
6546,85133
6546,145547
6546,108708
6546,85029
6546,148405
6546,84707
6547,87701
6547,150385
6547,145523
6547,149156
6547,109361
6548,147024
6548,90720
6548,146692
6548,147525
6549,84678
6549,89162
6549,147360
6549,110845
6549,89181
6549,149390
6550,87582
6550,85422
6550,88850
6550,149073
6551,85710
6551,90770
6551,149150
6551,149116
6551,86149
6551,109958
6552,85759
6552,85194
6552,87686
6552,90956
6552,108773
6552,145823
6553,148948
6553,85965
6553,87462
6553,108540
6553,145226
6553,110693
6553,110881
6554,90663
6554,146788
6554,148914
6554,89061
6554,110860
6554,87880
6555,89424
6555,149741
6555,84725
6555,108524
6555,146956
6556,109409
6557,108441
6558,110959
6558,146249
6558,90771
6558,146340
6559,146315
6559,146203
6559,146313
6560,109347
6560,89821
6560,87135
6560,146783
6560,89551
6561,147635
6561,85369
6561,148252
6562,88333
6562,111198
6562,145844
6562,86654
6563,85690
6563,89135
6563,87089
6563,85121
6563,147456
6563,88465
6563,85002
6564,87727
6564,109855
6564,90086
6565,89211
6565,88909
6565,145720
6566,86892
6567,148700
6567,145900
6567,149615
6567,88462
6567,89936
6567,148623
6568,108429
6568,88211
6568,84772
6568,146718
6568,87970
6568,146653
6569,89592
6570,111250
6570,84826
6570,90423
6570,148893
6570,146114
6571,148417
6571,149698
6571,87752
6571,111041
6571,86862
6572,146076
6572,89837
6573,149411
6573,90670
6573,108571
6574,148349
6574,85997
6574,149662
6574,86679
6574,147138
6574,84779
6574,146369
6575,85801
6576,148739
6577,146964
6577,148444
6577,86986
6577,109725
6577,85813
6577,85124
6578,86394
6578,150195
6578,90438
6578,84663
6578,89486
6578,84947
6578,148632
6579,87932
6579,147433
6579,145582
6579,145344
6579,146650
6579,109346
6579,88773
6580,111356
6580,146472
6580,147194
6580,85850
6581,90280
6581,109745
6581,147311
6582,148036
6583,87394
6583,86925
6583,147228
6584,84938
6584,145585
6584,148774
6585,86629
6585,85933
6585,146276
6585,87262
6585,87544
6585,85212
6585,85487
6586,148606
6587,111333
6587,88244
6587,90353
6587,87585
6587,147778
6588,90071
6589,85252
6589,84970
6589,108715
6589,87628
6589,108183
6589,148909
6589,90093
6590,146489
6590,84809
6590,90430
6591,149570
6591,84765
6591,89779
6591,88800
6591,85063
6591,86516
6591,146500
6592,89539
6592,89517
6592,147730
6593,108503
6593,87376
6593,109652
6594,148160
6594,109945
6594,86913
6595,149261
6595,88859
6595,89814
6595,147816
6596,87450
6596,148192
6596,147604
6596,108348
6596,90119
6597,90289
6597,89568
6597,88347
6597,89394
6597,145488
6597,110770
6598,147215
6599,85425
6599,148352
6599,110930
6600,150325
6600,108433
6600,149489
6600,88483
6600,87677
6600,108507
6600,147426
6601,87239
6601,150199
6601,111060
6601,89415
6601,145341
6601,147014
6602,148342
6603,88957
6603,86036
6604,86818
6605,146471
6605,149425
6605,146692
6605,90309
6606,146719
6606,84882
6607,88717
6607,146936
6607,111033
6607,149362
6607,147760
6607,87195
6607,108358
6608,108161
6608,147657
6608,108235
6608,146905
6608,147708
6608,145653
6609,147301
6610,146828
6610,146515
6610,87211
6611,85608
6611,85740
6611,108552
6611,88708
6611,110842
6611,90088
6611,148002
6612,109447
6612,87346
6612,145639
6612,86349
6613,85935
6614,109805
6614,90825
6614,88565
6614,147156
6614,86502
6614,90949
6614,147439
6615,146343
6615,147033
6615,148707
6615,149553
6615,111353
6616,85481
6617,150231
6617,90496
6617,148851
6617,146411
6617,149573
6617,148955
6618,146702
6618,89560
6618,146045
6618,87979
6619,89026
6619,145264
6619,150211
6619,88671
6620,85311
6621,90499
6622,110715
6622,88218
6622,85551
6622,147449
6622,149301
6622,146943
6622,90680
6623,89455
6623,108192
6623,88052
6624,108775
6624,86982
6624,89818
6624,88919
6624,146301
6625,146206
6625,88939
6626,148885
6626,109597
6626,108726
6626,87211
6626,108620
6626,147498
6627,145990
6627,90348
6627,90942
6627,86160
6627,88625
6627,109755
6628,146865
6628,111237
6628,150356
6628,89445
6628,148664
6628,86106
6629,87933
6629,85508
6629,87187
6629,108706
6629,145352
6629,108572
6630,90277
6630,108567
6630,145393
6630,89025
6630,87079
6630,89327
6630,149449
6631,109627
6631,88555
6632,109654
6632,89755
6632,110697
6632,89783
6633,108190
6633,87522
6633,109329
6633,149048
6633,90076
6634,146985
6634,84519
6634,90413
6634,85557
6634,86113
6634,109659
6635,111254
6636,108327
6636,109714
6636,145300
6636,145682
6636,84784
6637,86691
6637,148310
6637,90174
6638,110712
6638,149540
6638,90542
6638,108568
6638,88267
6638,108229
6639,84969
6640,87655
6640,84438
6640,89085
6640,89374
6640,88600
6640,87079
6640,90105
6641,110852
6641,147661
6641,147166
6641,90432
6641,85834
6641,88657
6642,149633
6642,149159
6643,89094
6643,87295
6643,85200
6643,84890
6643,145819
6644,111338
6644,108553
6645,86211
6645,111377
6645,88658
6646,145257
6646,84778
6646,89134
6646,148169
6646,149294
6646,146934
6646,88942
6647,149143
6647,145553
6647,85398
6647,149419
6648,88543
6648,145285
6648,87710
6648,145632
6649,148788
6649,149375
6649,146720
6649,108208
6650,90734
6650,148509
6650,108527
6650,89386
6651,89885
6651,85840
6652,86638
6652,110727
6652,84930
6652,90659
6653,149123
6654,89720
6654,88710
6654,111360
6654,88080
6655,148793
6655,149461
6655,110709
6655,89346
6655,85000
6655,145497
6655,145894
6656,85659
6656,86257
6656,109769
6656,88016
6656,149590
6656,86781
6656,88456
6657,86520
6657,85171
6657,90597
6657,86528
6657,110792
6657,147523
6658,89313
6658,89373
6658,148159
6659,149572
6659,86631
6660,89592
6660,147150
6660,108334
6661,85991
6661,146613
6661,147807
6661,145710
6661,87423
6661,108167
6661,148921
6662,87564
6662,108332
6662,109399
6662,108389
6662,88428
6662,146315
6663,146324
6664,85477
6664,149573
6664,145240
6664,108326
6665,86455
6665,86502
6665,147305
6665,145663
6666,87902
6666,90783
6666,147458
6666,109425
6666,88325
6666,148591
6667,90737
6667,148123
6667,148422
6667,89419
6667,89900
6667,148790
6668,90723
6668,85053
6669,149054
6669,88394
6669,108602
6670,90287
6670,110736
6670,90554
6670,149404
6670,90822
6670,148258
6670,108315
6671,108390
6671,86529
6672,111025
6672,89729
6672,108311
6673,89128
6674,109964
6674,86520
6674,87305
6675,149099
6675,150266
6675,109707
6675,90371
6676,149267
6676,85402
6676,87228
6677,145920
6677,85842
6677,84812
6677,88127
6677,90555
6678,89097
6678,145822
6678,146528
6679,89646
6679,89006
6680,87553
6680,87351
6680,146883
6681,88772
6681,88668
6681,85584
6681,85647
6681,86841
6681,146691
6682,86893
6682,148870
6682,86135
6682,111203
6682,149433
6682,145330
6682,88640
6683,148918
6683,88996
6683,146547
6683,85036
6684,85846
6684,147784
6684,147056
6685,149218
6685,85360
6685,88507
6685,90661
6685,89354
6686,146731
6686,148831
6686,109462
6687,109390
6687,147360
6687,148242
6687,145663
6687,88952
6688,147795
6688,90063
6688,149248
6688,149421
6688,145810
6689,90958
6689,87752
6689,85202
6690,148273
6690,87984
6690,87680
6690,146270
6691,87036
6692,90300
6692,145463
6692,84876
6692,85931
6692,88384
6692,88232
6693,85381
6693,145840
6693,150347
6693,90359
6693,86752
6694,90112
6694,108390
6694,149291
6694,109812
6695,149610
6695,110759
6695,147236
6695,89808
6695,111181
6695,88823
6695,88049
6696,148050
6696,146364
6696,147653
6696,150189
6696,89267
6696,147738
6697,149709
6697,85860
6697,88614
6697,84951
6697,89969
6697,149392
6698,90092
6698,146135
6698,87647
6698,90630
6698,145630
6698,85057
6699,86082
6699,147870
6699,85934
6699,150346
6699,109411
6699,146494
6699,145617
6700,87681
6700,86519
6700,86162
6700,84550
6700,108652
6700,109365
6700,111024
6701,145858
6701,85592
6701,146825
6701,108453
6701,109327
6702,85881
6703,90834
6703,89776
6703,109527
6703,85220
6703,147334
6704,84760
6704,89958
6704,90067
6705,108199
6705,84825
6705,87551
6705,86049
6705,84797
6705,84723
6706,90762
6706,147200
6706,145225
6707,87692
6707,147249
6707,148667
6707,111360
6707,109968
6708,149675
6708,147381
6708,111133
6708,89587
6709,88368
6709,111197
6709,108480
6709,86219
6709,87572
6710,148751
6710,88338
6710,145971
6710,86333
6710,87749
6710,145817
6711,85254
6711,110997
6711,146826
6711,148278
6712,145754
6712,89006
6712,90852
6712,90385
6712,148169
6712,85717
6712,110963
6713,147642
6713,88459
6714,148572
6714,85323
6714,147753
6714,87145
6714,88674
6714,146759
6715,85499
6715,108333
6715,147474
6716,85904
6716,109910
6717,85093
6717,145517
6717,109890
6717,108323
6717,89394
6718,88450
6719,150164
6720,149251
6720,89786
6720,149245
6721,147859
6721,86613
6722,90149
6722,84845
6723,146092
6723,85137
6723,85244
6724,88890
6724,145468
6724,89741
6724,90037
6724,148415
6724,148686
6724,146440
6725,86954
6725,148343
6725,145575
6725,85903
6725,86589
6725,147602
6725,147502
6726,108746
6726,90496
6726,146662
6727,90233
6727,87507
6727,90921
6727,87665
6727,146337
6728,110941
6728,149655
6728,150260
6728,86708
6728,88078
6728,149048
6728,109459
6729,147775
6729,89919
6729,148729
6729,148564
6730,85196
6731,146367
6731,89832
6731,90596
6731,108750
6731,88059
6732,84616
6732,87847
6732,149232
6732,86969
6733,146260
6733,85380
6733,149669
6734,109940
6734,149026
6734,110967
6734,84685
6734,87425
6735,87096
6735,87556
6735,84479
6735,85610
6735,108727
6736,110851
6737,87815
6738,146589
6738,87435
6738,148095
6738,148338
6738,84713
6738,88064
6738,150393
6739,88975
6739,108816
6739,109559
6740,85304
6740,145725
6740,87568
6740,145305
6740,86904
6740,86371
6740,149356
6741,145394
6741,109951
6742,88985
6742,145316
6742,88778
6742,89152
6743,111234
6743,108458
6744,87376
6744,147269
6744,88399
6744,146117
6744,109672
6745,110995
6745,108806
6746,87863
6746,148598
6746,147545
6746,86097
6746,148601
6747,85567
6747,90827
6747,148786
6748,150333
6748,87043
6748,89804
6748,111024
6748,84840
6748,147423
6748,146945
6749,85122
6749,86674
6749,85910
6749,85578
6750,110837
6750,88000
6750,148972
6751,148106
6751,150197
6752,147130
6752,87299
6752,110772
6752,85807
6752,85918
6752,149258
6752,86017
6753,148332
6753,148767
6753,110851
6754,111008
6754,87339
6754,87870
6754,145377
6755,84494
6755,147523
6755,89883
6755,90825
6756,86361
6756,89581
6756,109661
6756,111300
6757,147136
6757,85815
6757,85452
6757,87024
6757,108390
6758,90365
6758,87298
6758,86795
6758,108381
6758,89568
6758,147661
6758,147079
6759,86806
6760,90678
6761,89669
6761,147013
6761,109487
6761,88118
6761,146611
6761,109873
6761,147541
6762,109887
6762,150230
6762,88418
6762,145364
6763,89039
6763,146765
6763,150370
6763,86920
6763,111091
6763,86633
6764,87184
6765,111240
6766,89389
6767,88939
6768,146371
6769,87060
6769,111341
6770,109376
6770,147888
6770,146745
6770,108721
6771,90037
6771,89251
6771,88244
6772,150274
6773,110858
6773,90688
6773,86906
6773,89007
6773,148581
6773,110741
6774,88777
6774,149262
6774,147270
6774,90461
6774,111352
6775,149326
6775,84826
6775,86353
6775,145286
6775,150187
6775,89902
6776,147598
6776,84496
6777,89567
6777,148152
6777,145699
6777,88135
6777,89883
6777,86515
6778,108606
6778,109467
6779,108473
6779,87840
6779,109607
6779,89181
6779,111278
6779,145314
6779,146750
6780,85875
6780,88439
6780,147518
6780,88306
6780,111057
6780,84561
6780,145876
6781,85124
6781,86488
6782,149168
6782,146166
6782,108413
6782,90071
6782,110800
6783,88477
6784,85208
6784,110710
6784,84810
6784,90429
6784,148076
6785,89678
6785,111163
6785,148163
6785,147306
6785,110987
6785,109769
6785,148969
6786,89670
6786,87845
6786,86100
6786,88646
6786,87877
6787,109895
6787,146929
6787,111016
6788,85937
6788,146877
6788,111009
6788,89753
6788,89661
6788,110980
6789,90888
6789,149273
6789,109837
6789,85010
6789,90548
6789,108631
6790,87195
6790,89568
6790,108248
6790,89370
6790,108474
6791,90355
6792,110815
6793,89711
6794,87097
6794,88665
6794,85671
6794,146592
6794,89131
6795,109744
6795,146505
6795,148395
6795,85227
6796,149089
6796,85625
6797,84812
6797,148027
6797,147462
6797,145606
6797,87844
6798,89721
6798,84457
6798,146911
6798,149044
6798,111297
6798,148045
6798,87481
6799,109828
6800,87545
6800,84924
6800,90021
6800,85392
6800,108646
6800,84724
6801,88688
6801,84734
6801,89840
6801,90150
6801,108329
6801,84860
6801,108489
6802,147948
6802,88484
6802,150146
6802,87600
6802,90156
6803,84853
6803,86794
6804,89701
6804,109799
6804,84658
6804,88067
6805,85501
6805,149279
6805,86560
6805,86280
6805,148870
6806,145595
6806,88643
6807,86295
6807,147061
6807,90437
6807,148303
6807,88607
6807,85093
6808,149693
6808,109903
6808,84989
6808,147115
6808,110954
6809,88628
6810,90590
6810,89894
6810,90546
6810,88278
6810,149390
6810,90857
6810,145462
6811,88500
6811,109696
6811,146246
6811,87308
6811,147664
6811,146729
6811,148112
6812,85236
6813,108671
6813,146580
6814,148372
6814,150376
6814,148219
6814,145309
6815,85873
6815,108513
6816,149647
6816,88860
6816,148299
6816,147291
6817,108273
6817,108317
6817,90140
6817,145420
6818,86907
6818,89353
6818,108423
6818,85302
6818,90723
6818,148184
6818,85046
6819,88232
6820,146725
6820,90670
6820,108322
6820,87806
6821,146166
6822,147834
6822,89239
6823,109623
6823,148768
6824,90013
6824,145923
6824,109367
6825,90446
6825,109866
6826,86202
6827,86407
6827,84893
6827,147896
6827,147569
6827,85416
6828,146242
6828,149250
6828,147677
6828,110852
6828,88881
6829,86589
6829,85004
6829,85527
6829,146175
6829,145857
6829,146520
6829,86821
6830,149328
6830,150371
6830,84657
6830,90156
6830,145723
6830,86431
6831,86756
6831,89460
6831,111026
6832,89601
6832,147827
6832,145335
6833,150213
6833,88283
6833,148726
6833,84515
6834,84662
6834,145418
6834,146970
6834,109444
6834,109655
6834,148115
6835,147259
6835,85017
6835,148117
6835,88846
6836,88126
